Iteration 38, Warp ID: 170, Weight: 5.863113e-06, CVs: pc1=0.54
Iteration 38, Warp ID: 207, Weight: 1.187492e-08, CVs: pc1=0.85
Iteration 38, Warp ID: 208, Weight: 2.605382e-08, CVs: pc1=0.99
Iteration 38, Warp ID: 209, Weight: 8.613157e-10, CVs: pc1=0.91
Iteration 38, Warp ID: 182, Weight: 3.256728e-09, CVs: pc1=0.58
Iteration 38, Warp ID: 184, Weight: 4.342304e-09, CVs: pc1=0.64
Iteration 38, Warp ID: 218, Weight: 1.887173e-09, CVs: pc1=1.01
Iteration 38, Warp ID: 188, Weight: 1.627976e-10, CVs: pc1=0.77
Iteration 38, Warp ID: 221, Weight: 5.661520e-09, CVs: pc1=0.97
Iteration 38, Warp ID: 190, Weight: 2.698642e-08, CVs: pc1=0.71
Iteration 38, Warp ID: 223, Weight: 5.661520e-09, CVs: pc1=0.97
Iteration 39, Warp ID: 194, Weight: 2.452866e-11, CVs: pc1=0.78
Iteration 39, Warp ID: 231, Weight: 3.126979e-08, CVs: pc1=1.32
Iteration 39, Warp ID: 170, Weight: 3.258390e-05, CVs: pc1=0.61
Iteration 39, Warp ID: 171, Weight: 3.258390e-05, CVs: pc1=0.60
Iteration 39, Warp ID: 202, Weight: 3.713336e-09, CVs: pc1=0.88
Iteration 39, Warp ID: 209, Weight: 9.374856e-09, CVs: pc1=0.84
Iteration 39, Warp ID: 178, Weight: 1.739289e-05, CVs: pc1=0.72
Iteration 39, Warp ID: 184, Weight: 8.691234e-06, CVs: pc1=0.70
Iteration 39, Warp ID: 185, Weight: 8.691234e-06, CVs: pc1=0.67
Iteration 39, Warp ID: 187, Weight: 4.342304e-09, CVs: pc1=0.65
Iteration 39, Warp ID: 188, Weight: 3.256728e-09, CVs: pc1=0.68
Iteration 39, Warp ID: 189, Weight: 4.342304e-09, CVs: pc1=0.69
Iteration 39, Warp ID: 190, Weight: 2.698642e-08, CVs: pc1=0.73
Iteration 40, Warp ID: 163, Weight: 7.463160e-05, CVs: pc1=0.56
Iteration 40, Warp ID: 195, Weight: 2.475558e-09, CVs: pc1=0.79
Iteration 40, Warp ID: 199, Weight: 2.968731e-09, CVs: pc1=0.77
Iteration 40, Warp ID: 168, Weight: 4.539786e-09, CVs: pc1=0.62
Iteration 40, Warp ID: 171, Weight: 1.218819e-07, CVs: pc1=0.55
Iteration 41, Warp ID: 192, Weight: 5.701987e-09, CVs: pc1=0.86
Iteration 41, Warp ID: 162, Weight: 6.511040e-05, CVs: pc1=0.52
Iteration 41, Warp ID: 228, Weight: 1.704549e-08, CVs: pc1=1.01
Iteration 41, Warp ID: 173, Weight: 3.857083e-08, CVs: pc1=0.58
Iteration 41, Warp ID: 176, Weight: 1.069580e-04, CVs: pc1=0.66
Iteration 41, Warp ID: 153, Weight: 3.724815e-06, CVs: pc1=0.54
Iteration 41, Warp ID: 191, Weight: 1.289882e-08, CVs: pc1=0.78
Iteration 42, Warp ID: 161, Weight: 1.910523e-06, CVs: pc1=0.52
Iteration 42, Warp ID: 194, Weight: 2.485071e-06, CVs: pc1=0.73
Iteration 42, Warp ID: 197, Weight: 2.968731e-09, CVs: pc1=0.69
Iteration 42, Warp ID: 166, Weight: 2.284234e-06, CVs: pc1=0.55
Iteration 42, Warp ID: 167, Weight: 1.302691e-08, CVs: pc1=0.54
Iteration 42, Warp ID: 170, Weight: 1.589110e-05, CVs: pc1=0.58
Iteration 42, Warp ID: 206, Weight: 6.449411e-09, CVs: pc1=0.74
Iteration 42, Warp ID: 176, Weight: 1.075395e-08, CVs: pc1=0.75
Iteration 42, Warp ID: 208, Weight: 2.475558e-09, CVs: pc1=0.91
Iteration 42, Warp ID: 209, Weight: 1.289882e-08, CVs: pc1=0.94
Iteration 42, Warp ID: 184, Weight: 3.164747e-08, CVs: pc1=0.72
Iteration 43, Warp ID: 230, Weight: 7.382339e-09, CVs: pc1=1.22
Iteration 43, Warp ID: 200, Weight: 9.811464e-11, CVs: pc1=0.95
Iteration 43, Warp ID: 176, Weight: 5.093282e-05, CVs: pc1=0.65
Iteration 43, Warp ID: 177, Weight: 6.526010e-05, CVs: pc1=0.57
Iteration 43, Warp ID: 184, Weight: 4.147974e-07, CVs: pc1=0.74
Iteration 43, Warp ID: 185, Weight: 4.147974e-07, CVs: pc1=0.82
Iteration 43, Warp ID: 186, Weight: 4.147974e-07, CVs: pc1=0.74
Iteration 44, Warp ID: 162, Weight: 5.331393e-06, CVs: pc1=0.53
Iteration 44, Warp ID: 226, Weight: 1.628364e-09, CVs: pc1=1.05
Iteration 44, Warp ID: 197, Weight: 8.141819e-10, CVs: pc1=0.79
Iteration 44, Warp ID: 168, Weight: 1.412326e-06, CVs: pc1=0.61
Iteration 44, Warp ID: 200, Weight: 3.075659e-06, CVs: pc1=0.79
Iteration 44, Warp ID: 178, Weight: 2.175337e-05, CVs: pc1=0.67
Iteration 44, Warp ID: 191, Weight: 6.449411e-09, CVs: pc1=0.69
Iteration 45, Warp ID: 192, Weight: 4.447093e-06, CVs: pc1=0.78
Iteration 45, Warp ID: 194, Weight: 4.447093e-06, CVs: pc1=0.72
Iteration 45, Warp ID: 195, Weight: 4.447093e-06, CVs: pc1=0.75
Iteration 45, Warp ID: 196, Weight: 2.070892e-07, CVs: pc1=0.78
Iteration 45, Warp ID: 226, Weight: 1.491556e-08, CVs: pc1=1.04
Iteration 45, Warp ID: 168, Weight: 1.898011e-06, CVs: pc1=0.59
Iteration 45, Warp ID: 169, Weight: 1.087668e-05, CVs: pc1=0.61
Iteration 45, Warp ID: 170, Weight: 1.087668e-05, CVs: pc1=0.64
Iteration 45, Warp ID: 200, Weight: 9.231472e-08, CVs: pc1=0.85
Iteration 45, Warp ID: 201, Weight: 9.231472e-08, CVs: pc1=0.90
Iteration 45, Warp ID: 202, Weight: 9.231472e-08, CVs: pc1=0.90
Iteration 45, Warp ID: 180, Weight: 1.380595e-07, CVs: pc1=0.74
Iteration 45, Warp ID: 185, Weight: 1.380595e-07, CVs: pc1=0.74
Iteration 45, Warp ID: 218, Weight: 8.141819e-10, CVs: pc1=0.99
Iteration 45, Warp ID: 189, Weight: 2.769442e-07, CVs: pc1=0.62
Iteration 46, Warp ID: 224, Weight: 4.164862e-07, CVs: pc1=1.04
Iteration 46, Warp ID: 226, Weight: 3.963458e-09, CVs: pc1=1.10
Iteration 46, Warp ID: 231, Weight: 7.926916e-09, CVs: pc1=1.23
Iteration 46, Warp ID: 168, Weight: 3.724815e-06, CVs: pc1=0.57
Iteration 46, Warp ID: 186, Weight: 4.034227e-08, CVs: pc1=0.78
Iteration 46, Warp ID: 182, Weight: 2.769442e-07, CVs: pc1=0.70
Iteration 46, Warp ID: 218, Weight: 2.816875e-07, CVs: pc1=1.00
Iteration 46, Warp ID: 219, Weight: 2.816875e-07, CVs: pc1=0.97
Iteration 46, Warp ID: 220, Weight: 2.816875e-07, CVs: pc1=1.00
Iteration 47, Warp ID: 194, Weight: 3.705911e-07, CVs: pc1=0.79
Iteration 47, Warp ID: 217, Weight: 8.628718e-09, CVs: pc1=1.03
Iteration 47, Warp ID: 197, Weight: 1.111773e-06, CVs: pc1=0.81
Iteration 47, Warp ID: 168, Weight: 2.044065e-06, CVs: pc1=0.62
Iteration 47, Warp ID: 169, Weight: 2.860102e-05, CVs: pc1=0.60
Iteration 47, Warp ID: 202, Weight: 1.035446e-07, CVs: pc1=0.91
Iteration 47, Warp ID: 203, Weight: 1.725744e-08, CVs: pc1=0.78
Iteration 47, Warp ID: 204, Weight: 1.725744e-08, CVs: pc1=0.86
Iteration 47, Warp ID: 173, Weight: 7.251122e-06, CVs: pc1=0.57
Iteration 47, Warp ID: 209, Weight: 8.628718e-09, CVs: pc1=0.92
Iteration 47, Warp ID: 210, Weight: 1.725744e-08, CVs: pc1=0.82
Iteration 47, Warp ID: 180, Weight: 4.736349e-06, CVs: pc1=0.73
Iteration 47, Warp ID: 181, Weight: 4.736349e-06, CVs: pc1=0.63
Iteration 47, Warp ID: 184, Weight: 3.857083e-08, CVs: pc1=0.72
Iteration 47, Warp ID: 185, Weight: 1.747978e-05, CVs: pc1=0.79
Iteration 47, Warp ID: 221, Weight: 9.248068e-09, CVs: pc1=0.94
Iteration 47, Warp ID: 216, Weight: 8.628718e-09, CVs: pc1=0.97
Iteration 48, Warp ID: 192, Weight: 2.485071e-06, CVs: pc1=0.71
Iteration 48, Warp ID: 194, Weight: 7.038926e-08, CVs: pc1=0.71
Iteration 48, Warp ID: 226, Weight: 1.380595e-07, CVs: pc1=1.09
Iteration 48, Warp ID: 197, Weight: 3.705911e-07, CVs: pc1=0.89
Iteration 48, Warp ID: 201, Weight: 3.451487e-08, CVs: pc1=0.91
Iteration 48, Warp ID: 176, Weight: 1.274665e-05, CVs: pc1=0.78
Iteration 48, Warp ID: 177, Weight: 5.214741e-06, CVs: pc1=0.73
Iteration 48, Warp ID: 208, Weight: 4.314359e-09, CVs: pc1=0.93
Iteration 48, Warp ID: 209, Weight: 4.314359e-09, CVs: pc1=1.04
Iteration 49, Warp ID: 192, Weight: 8.056802e-07, CVs: pc1=0.80
Iteration 49, Warp ID: 162, Weight: 4.253056e-06, CVs: pc1=0.53
Iteration 49, Warp ID: 197, Weight: 1.725744e-08, CVs: pc1=0.73
Iteration 49, Warp ID: 169, Weight: 7.545602e-06, CVs: pc1=0.63
Iteration 49, Warp ID: 201, Weight: 2.405490e-07, CVs: pc1=0.82
Iteration 49, Warp ID: 202, Weight: 2.405490e-07, CVs: pc1=0.79
Iteration 49, Warp ID: 173, Weight: 3.782312e-06, CVs: pc1=0.57
Iteration 49, Warp ID: 175, Weight: 4.150398e-07, CVs: pc1=0.54
Iteration 50, Warp ID: 202, Weight: 1.725744e-08, CVs: pc1=0.81
Iteration 50, Warp ID: 170, Weight: 5.294331e-05, CVs: pc1=0.59
Iteration 50, Warp ID: 204, Weight: 2.405490e-07, CVs: pc1=0.83
Iteration 50, Warp ID: 214, Weight: 3.468026e-09, CVs: pc1=0.87
Iteration 51, Warp ID: 193, Weight: 3.979298e-06, CVs: pc1=0.83
Iteration 51, Warp ID: 226, Weight: 2.940149e-08, CVs: pc1=1.05
Iteration 51, Warp ID: 196, Weight: 9.948245e-07, CVs: pc1=0.85
Iteration 51, Warp ID: 198, Weight: 6.902974e-08, CVs: pc1=0.80
Iteration 51, Warp ID: 231, Weight: 6.392975e-08, CVs: pc1=1.19
Iteration 51, Warp ID: 168, Weight: 2.136230e-07, CVs: pc1=0.56
Iteration 51, Warp ID: 172, Weight: 4.265574e-06, CVs: pc1=0.61
Iteration 51, Warp ID: 204, Weight: 4.028401e-07, CVs: pc1=0.95
Iteration 51, Warp ID: 206, Weight: 3.468026e-09, CVs: pc1=0.84
Iteration 51, Warp ID: 208, Weight: 6.902974e-08, CVs: pc1=0.87
Iteration 51, Warp ID: 181, Weight: 2.368175e-06, CVs: pc1=0.66
